Feature ID	Taxon	Consensus
013a42b99ec3f7df225458a21e65fd11	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	1.0
013bc948158d080252b7ffc8fba8aeb2	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-IV;Dino-Group-IV-Hematodinium-Group;Hematodinium;Hematodinium_sp.;	0.8
013f1c34d30f4971dbc01ed8f87fd001	Unassigned	1.0
0140c97c7133e5428d6044041a436457	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-III;RAD-B_X_Group-III_X;RAD-B_X_Group-III_X_sp.;	1.0
014175c126be0be55f5ad19e5c7a5d7a	Unassigned	1.0
01461fe352d4f35ff09117e8231c6e85	Unassigned	1.0
014620ddff419fe70c5de0d15c488c9a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	1.0
014660c53f255824437968b406c74d93	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	1.0
015037d3215aa0fc371aabf3e3d3bd45	Unassigned	1.0
0150bba52794ffe151627954248f5603	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IV_X;RAD-B_X_Group-IV_XX;RAD-B_X_Group-IV_XX_sp.;	1.0
0153c1ae0f178c5cfed3ef8ba4781713	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;	1.0
015535e007b01cf48026e7862bf05c5f	Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida	1.0
01565422ef3e44fb6c8d1bae28a224f9	Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Pterocystida;Pterocystida_X;Pterocystida_XX;Pterocystida_XXX;Pterocystida_XXX_sp.;	0.8
01570179259f508cc2df3a16c036a347	Unassigned	1.0
0157dbd54bce04842383e3ba639af43c	Unassigned	1.0
0157fbb9fa45ace8b87a10d2b3d5b9ac	Unassigned	1.0
0159b68031bba66bae065a67c9699945	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_Xb;RAD-A_Xb_X;RAD-A_Xb_X_sp.;	1.0
015abc2784d711e4aa6a89138a90da72	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	0.9
0164513d64198b2c928b79445743ec96	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3I;MAST-3I_sp.;	1.0
